report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
143013,09/06/2018 01:20,Seattle,WA,USA,Formation,Six fast white spheres appear briefly in the night sky flying north to south,09/06/2018,N,,https://nuforc.org/sighting/?id=143013
180344,09/06/2018 01:00,Pompano Beach,FL,USA,Oval,Enormous UFO full of lights and metal and we think windows,02/09/2024,N,,https://nuforc.org/sighting/?id=180344
143065,09/06/2018 00:00,Shelley,ID,USA,,"I looked out my apartment window and saw a very large, round ufo.  It had rotating lights that changed from one",09/10/2018,N,,https://nuforc.org/sighting/?id=143065
146015,09/05/2018 23:00,Toronto (Canada),ON,Canada,Disk,09/05/18-Grimsby-round shape-1 hour duration-yellow circle shape stayed in same spot over Lake Ontario.,05/08/2019,N,,https://nuforc.org/sighting/?id=146015
143011,09/05/2018 09:39,Kinnelon,NJ,USA,Orb,Definitive Bright White Silver Circle UFO Sighting Over NJ,09/06/2018,N,,https://nuforc.org/sighting/?id=143011
182183,09/05/2018 08:13,Whitefish,ON,Canada,Other,Multiple shaped crafts. Also a larger one. I have video of it.,07/07/2024,Y,Birds?,https://nuforc.org/sighting/?id=182183
143022,09/05/2018 02:00,Indian Yake,NY,USA,,Orange glowing ball.  ((anonymous report)),09/06/2018,N,,https://nuforc.org/sighting/?id=143022
143015,09/05/2018 01:00,North Creek,NY,USA,,Strange ball of orange light.  ((anonymous report)),09/06/2018,N,,https://nuforc.org/sighting/?id=143015
148705,09/05/2018 01:00,Vancouver,WA,USA,Other,"White Star ""Fell To Earth,"" Then Became A Golden Glowing Sphere",09/06/2019,N,,https://nuforc.org/sighting/?id=148705
143064,09/05/2018 00:00,Detroit,MI,USA,Oval,As a security officer on the rooftop of a party club Exodus downtown Detroit we witnessed a strange light after the storm has passed we,09/10/2018,N,,https://nuforc.org/sighting/?id=143064
142996,09/04/2018 23:00,Springfield,OR,USA,Light,A bright white sphere seen by only myself traveling at a very hight rate of speed at a low altitude.,09/05/2018,N,,https://nuforc.org/sighting/?id=142996
149515,09/04/2018 22:15,Silverdale,WA,USA,Oval,"Bright, glowing light oval seen just above cloud lauer. It blinked on and off twice before disappearing. It flew quickly past field of",10/04/2019,N,,https://nuforc.org/sighting/?id=149515
170868,09/04/2018 22:00,Howard,PA,USA,Light,"Erratic ""bumble bee"" flight pattern- red light flying object",08/03/2022,N,,https://nuforc.org/sighting/?id=170868
143115,09/04/2018 19:20,Deming,NM,USA,Light,"One black craft, one large white light, and two smaller orange lights west of Deming, NM.",09/15/2018,N,,https://nuforc.org/sighting/?id=143115
143006,09/04/2018 18:50,Deming,NM,USA,Diamond,"Bright white diamond shaped object, not moving, during daylight, high altitude,other small lights approached it,Deming,New Mexico.",09/05/2018,N,,https://nuforc.org/sighting/?id=143006
142997,09/04/2018 18:30,Deming,NM,USA,Teardrop,Caught floating guitar shaped light and 3 others appeared move toward earth and disappeared.,09/05/2018,N,,https://nuforc.org/sighting/?id=142997
142990,09/04/2018 05:15,Charles Town,MA,USA,Orb,I observed a orange glowing orb 75feet in diameter pass over the schrafits building heading towards bunker hill monument about  an alti,09/04/2018,N,,https://nuforc.org/sighting/?id=142990
143061,09/04/2018 04:40,Jonesborough,TN,USA,Unknown,"Bright streak of light shot/expanded upwards, stretched/condensed, and dissipated.",09/10/2018,N,,https://nuforc.org/sighting/?id=143061
142986,09/04/2018 02:00,San Juan Batista,CA,USA,Light,Double lights UFO.,09/04/2018,N,,https://nuforc.org/sighting/?id=142986
142985,09/03/2018 23:30,Melvern,KS,USA,Light,Yellow bright light hovering over melvern would go dark then brighten back up for many amount of times.  ((anonymous report)),09/03/2018,N,,https://nuforc.org/sighting/?id=142985
142974,09/03/2018 23:00,Dublin,OH,USA,Cylinder,"We were sitting on our screen porch facing North east . I have seen it before in different areas and elevations, all seasons, possibly",09/02/2018,N,,https://nuforc.org/sighting/?id=142974
142973,09/03/2018 22:00,Solvang,CA,USA,Formation,The lighted objects (plural) are hovering in a sweeping semi-circle.,09/02/2018,N,,https://nuforc.org/sighting/?id=142973
143001,09/03/2018 20:50,Eaton,IN,USA,Circle,Bright light moving across the east sky with extremely sudden short stops.  ((anonymous report)),09/05/2018,N,,https://nuforc.org/sighting/?id=143001
143025,09/03/2018 20:49,Fostoria,OH,USA,Triangle,"While I was facing S, I noticed a large, white triangular object passing overhead.  It was moving slowly.",09/07/2018,N,,https://nuforc.org/sighting/?id=143025
142981,09/03/2018 20:20,Newark,NJ,USA,Circle,Bright white light moving really slow and disappearing.,09/03/2018,N,,https://nuforc.org/sighting/?id=142981
143231,09/03/2018 19:24,Phoenix,AZ,USA,Unknown,"More Phoenix lights, in a line formation.",09/22/2018,N,,https://nuforc.org/sighting/?id=143231
142989,09/03/2018 14:30,Spokane Valley,WA,USA,Circle,Small dot in the daytime sky moving around an airplane contrail,09/04/2018,N,,https://nuforc.org/sighting/?id=142989
